743471,161.0,27,Historical,4347.0,239242593.83999944,342631947.65999997,0.6982495224800354,B,9388,8396,14785,F,F,FF,FFFF,F,B/F,4
2009985,91.0,34,Historical,3094.0,274438975.42999935,342631947.65999997,0.8009731062858454,B,3441,13295,10444,R,FF,F,RFFF,Seasonal,B/Seasonal,13
322553,46.0,17,Historical,782.0,339451236.0499973,342631947.65999997,0.9907168271034699,C,11180,2726,8228,F,R,F,FRF,Seasonal,C/Seasonal,14
146897,61.95,23,Historical,1424.8500000000001,325932566.8199978,342631947.65999997,0.9512614601351381,C,3818,9031,14099,M,F,FF,MFFF,F,C/F,5
633204,73.04,36,Historical,2629.44,288651229.0200005,342631947.65999997,0.8424527572263474,B,2659,12034,14114,R,FF,FF,RFFFF,Seasonal,B/Seasonal,13
529024,140.0,53,Historical,7420.0,176444794.6399991,342631947.65999997,0.5149688925537339,A,421,11611,9242,R,FF,F,RFFF,Seasonal,A/Seasonal,12
766915,121.95,38,Historical,4634.1,232212080.18999952,342631947.65999997,0.6777303802984183,B,12019,1032,11159,FF,R,F,FFRF,Seasonal,B/Seasonal,13
1646351,49.95,11,Historical,549.45,341653987.6499986,342631947.65999997,0.9971457419056211,C,14135,10469,4547,FF,F,M,FFFM,F,C/F,5
58327,126.95,22,Historical,2792.9,283584016.19000006,342631947.65999997,0.8276636727156738,B,2722,7352,5579,R,M,M,RMM,Seasonal,B/Seasonal,13
119216,193.33,12,Historical,2319.96,298432957.6499997,342631947.65999997,0.8710015504629481,C,4763,14429,3582,M,FF,R,MFFR,Seasonal,C/Seasonal,14
271083,80.0,24,Historical,1920.0,311110109.03999966,342631947.65999997,0.9080008772232763,C,12109,5977,8577,FF,M,F,FFMF,F,C/F,5
143435,26.0,20,Historical,520.0,341811429.3599986,342631947.65999997,0.9976052487060676,C,7664,10142,937,F,F,R,FFR,Seasonal,C/Seasonal,14
919579,51.95,35,Historical,1818.25,314387373.6599993,342631947.65999997,0.9175658481560269,C,795,1130,6006,R,R,M,RRM,R,C/R,11
129674,142.67,23,Historical,3281.41,268624645.9299993,342631947.65999997,0.7840034992783583,B,439,7566,646,R,F,R,RFR,R,B/R,10
